Location,Country,Category,Season,Visitors,Rating,Revenue,Accommodation_Available
Loc_10286,France,Urban,Mid,133356,4.74,193652,0
Loc_10287,India,Historical,Mid,123628,2.69,165406,1
Loc_10288,USA,Nature,Mid,154441,4.12,167042,1
Loc_10289,Japan,Cultural,Low,83578,2.68,97671,0
Loc_10290,Australia,Historical,High,157918,4.87,164985,1
Loc_10291,Australia,Beach,High,144987,2.8,120964,1
Loc_10292,USA,Urban,High,121527,3.7,163293,0
Loc_10293,France,Urban,Low,111541,3.82,105800,0
Loc_10294,France,Cultural,Mid,141406,3.78,211377,1
Loc_10295,France,Beach,High,140770,4.93,168664,0
Loc_10296,India,Urban,High,155173,4.2,130411,1
Loc_10297,Italy,Beach,Mid,136094,4.57,119910,0
Loc_10298,Australia,Historical,Low,129365,4.82,192429,0
Loc_10299,Australia,Nature,Mid,153344,3.62,123090,1
Loc_10300,Italy,Urban,Low,123764,3.11,120299,1
Loc_10301,Italy,Cultural,High,167035,4.73,199991,1
Loc_10302,Japan,Cultural,Mid,146103,3.87,174607,1
Loc_10303,USA,Beach,High,146981,3.31,219298,1
Loc_10304,Australia,Urban,Mid,128469,4.31,108290,0
Loc_10305,Japan,Cultural,Low,122364,2.79,163282,1
Loc_10306,France,Adventure,Mid,103825,3.01,139109,0
Loc_10307,India,Urban,Low,129777,3.36,107116,1
Loc_10308,Australia,Urban,Low,134770,4.2,157404,1
Loc_10309,USA,Historical,Low,145608,4.24,205035,1
Loc_10310,USA,Historical,High,129967,3.8,110420,0
Loc_10311,France,Historical,High,129550,4.05,194016,0
Loc_10312,France,Historical,Mid,137784,2.94,190150,1
Loc_10313,Japan,Beach,High,163936,4.88,165919,1
Loc_10314,Australia,Urban,Mid,111017,3.07,166520,0
Loc_10315,India,Historical,Low,102514,3.11,101076,0
Loc_10316,USA,Cultural,Mid,154443,4.44,210886,1
Loc_10317,USA,Historical,Low,123869,2.85,184597,1
Loc_10318,Japan,Urban,Mid,148356,4.17,166386,1
Loc_10319,Italy,Nature,Low,121385,3.08,118161,1
Loc_10320,France,Urban,Mid,113415,3.26,91294,0
Loc_10321,France,Historical,Mid,155243,4.01,231301,1
Loc_10322,France,Cultural,High,160843,4.75,203297,1
Loc_10323,India,Cultural,Low,101304,3.66,109280,0
Loc_10324,Japan,Cultural,Low,116386,4.31,131342,0
Loc_10325,Japan,Cultural,Mid,109214,3.21,96083,0
Loc_10326,Australia,Beach,Low,145234,3.77,156436,1
Loc_10327,Japan,Historical,Mid,130831,2.73,108881,1
Loc_10328,Japan,Adventure,Low,102660,3.17,127829,0
Loc_10329,France,Adventure,High,159516,4.56,210893,1
Loc_10330,USA,Cultural,Low,117124,4.62,155616,0
Loc_10331,Australia,Adventure,High,173210,4.5,225530,1
Loc_10332,India,Urban,Mid,158801,4.58,189554,1
Loc_10333,USA,Nature,High,122725,4.31,166458,0
Loc_10334,France,Cultural,Mid,103584,2.68,135739,0
Loc_10335,Japan,Cultural,Mid,131881,3.81,184674,1
Loc_10336,Australia,Nature,High,107725,2.54,91043,0
Loc_10337,Japan,Adventure,Low,119769,2.84,172993,1
Loc_10338,USA,Cultural,Low,128993,3.29,114259,1
Loc_10339,Japan,Nature,High,132889,4.09,164822,0
Loc_10340,Italy,Urban,High,159200,4.63,170800,1
Loc_10341,Australia,Historical,High,156704,4.55,131620,1
Loc_10342,France,Beach,Low,144190,4.6,160662,1
Loc_10343,Australia,Adventure,High,159260,4.05,178638,1
Loc_10344,Japan,Cultural,Low,132146,3.68,142348,1
Loc_10345,Italy,Urban,Mid,157727,4.47,164521,1
Loc_10346,Australia,Beach,Mid,131006,3.0,114054,1
Loc_10347,India,Beach,Mid,148531,4.89,139046,0
Loc_10348,Australia,Urban,Low,113694,4.39,134056,0
Loc_10349,Japan,Beach,Low,148911,4.3,205379,1
Loc_10350,Japan,Cultural,Low,114856,3.56,132462,0
Loc_10351,France,Urban,High,141721,3.84,124289,1
Loc_10352,India,Historical,Low,113069,2.73,166330,1
Loc_10353,India,Urban,Mid,132832,2.74,180707,1
Loc_10354,France,Nature,High,169533,4.89,241430,1
Loc_10355,Australia,Beach,High,144412,3.53,208035,1
Loc_10356,Italy,Nature,Low,127246,3.49,171088,1
Loc_10357,USA,Urban,Mid,137920,3.47,117955,1
Loc_10358,Italy,Urban,Low,87755,2.63,124356,0
Loc_10359,India,Cultural,Low,134014,4.25,163012,1
Loc_10360,France,Historical,Mid,114896,3.27,161427,0
Loc_10361,Italy,Historical,High,135596,4.44,135020,0
Loc_10362,France,Beach,Mid,134005,2.7,198880,1
Loc_10363,Japan,Urban,Mid,149623,4.23,120340,1
Loc_10364,Australia,Nature,Mid,144461,3.87,156730,1
Loc_10365,Japan,Cultural,Mid,107362,3.1,101870,0
Loc_10366,Italy,Beach,Mid,127371,4.11,118863,0
Loc_10367,Japan,Historical,High,162252,4.86,199490,1
Loc_10368,USA,Adventure,Mid,149159,4.26,217815,1
Loc_10369,France,Urban,Mid,113459,3.75,125856,0
Loc_10370,India,Historical,High,144229,4.87,145142,0
Loc_10371,USA,Cultural,High,143178,3.12,144394,1
Loc_10372,India,Beach,Mid,160950,4.17,208985,1
Loc_10373,USA,Nature,Mid,152726,4.58,171407,1
Loc_10374,Australia,Urban,Mid,137224,3.3,179572,1
Loc_10375,USA,Nature,High,125005,3.05,166837,0
Loc_10376,Japan,Cultural,Mid,119961,4.1,98680,0
Loc_10377,France,Adventure,Mid,129066,4.1,141191,0
Loc_10378,Australia,Beach,High,152913,4.19,173923,1
Loc_10379,Italy,Nature,Low,145258,4.47,158772,1
Loc_10380,India,Cultural,Low,107575,2.55,89725,1
Loc_10381,Australia,Adventure,High,136404,2.7,160960,1
Loc_10382,Australia,Historical,Low,143238,4.5,205355,1
Loc_10383,Japan,Beach,High,138768,3.31,133324,1
Loc_10384,USA,Nature,High,156711,3.54,186640,1
Loc_10385,India,Nature,Mid,162340,4.89,147017,1
Loc_10386,USA,Nature,High,118061,3.19,137167,0
Loc_10387,Australia,Cultural,Low,107698,3.2,116274,0
Loc_10388,Japan,Urban,Low,129864,3.64,188850,1
Loc_10389,India,Beach,Mid,137130,3.25,130831,1
Loc_10390,Italy,Urban,High,137167,4.75,138877,0
Loc_10391,India,Urban,Mid,145441,3.99,192490,1
Loc_10392,Italy,Cultural,Low,110755,2.55,148311,1
Loc_10393,Japan,Adventure,Mid,101053,3.01,150793,0
Loc_10394,Italy,Beach,Mid,127121,4.39,112643,0
Loc_10395,Italy,Nature,High,165074,4.63,153116,1
Loc_10396,USA,Cultural,Low,125867,4.56,119270,0
Loc_10397,France,Urban,High,140077,4.54,177781,0
Loc_10398,Japan,Urban,Mid,156337,4.52,132489,1
Loc_10399,Italy,Urban,Mid,130459,3.4,149245,1
Loc_10400,France,Cultural,High,159708,4.76,160205,1
Loc_10401,India,Urban,Low,93463,2.67,88395,0
Loc_10402,India,Urban,Mid,152362,4.07,179741,1
Loc_10403,India,Cultural,Mid,148826,4.21,193957,1
Loc_10404,Australia,Beach,Low,127915,2.95,188317,1
Loc_10405,Japan,Historical,Mid,123582,4.05,101600,0
Loc_10406,USA,Adventure,Low,155519,4.85,181020,1
Loc_10407,USA,Cultural,Mid,119411,3.79,175133,0
Loc_10408,Australia,Nature,Mid,157941,3.77,178023,1
Loc_10409,Italy,Urban,Mid,103251,2.6,126957,0
Loc_10410,Japan,Historical,Mid,128197,3.58,114604,1
Loc_10411,Japan,Historical,Low,93097,2.81,136396,0
Loc_10412,India,Urban,Mid,119472,3.59,102588,0
Loc_10413,France,Nature,High,143451,3.27,134208,1
Loc_10414,France,Urban,Mid,121117,2.74,151498,1
Loc_10415,India,Beach,Mid,106716,2.72,86996,0
Loc_10416,France,Cultural,Low,131019,3.11,150189,1
Loc_10417,Japan,Beach,Mid,116984,2.85,120405,0
Loc_10418,Japan,Urban,Mid,116343,3.67,166981,0
Loc_10419,Italy,Cultural,Mid,152696,4.6,148444,1
Loc_10420,Japan,Adventure,Low,103413,2.84,152794,0
Loc_10421,France,Nature,High,136639,2.69,159229,1
Loc_10422,Italy,Historical,Mid,143206,3.93,177971,1
Loc_10423,France,Historical,Low,105236,3.35,151237,0
Loc_10424,India,Adventure,High,112389,3.06,129122,0
Loc_10425,Italy,Urban,Mid,121672,2.65,124403,1
Loc_10426,France,Cultural,Mid,120230,4.41,147445,0
Loc_10427,Australia,Historical,High,132963,2.99,162577,1
Loc_10428,Italy,Cultural,Low,143566,4.3,158921,1
Loc_10429,Japan,Nature,Mid,149247,3.95,125105,1
Loc_10430,Italy,Cultural,Low,132638,3.89,153639,1
Loc_10431,USA,Nature,Low,89948,2.78,127578,0
Loc_10432,Japan,Historical,Low,122074,4.41,98117,0
Loc_10433,Australia,Adventure,High,109683,2.91,160952,0
Loc_10434,France,Cultural,Mid,129737,3.39,170338,1
Loc_10435,Australia,Adventure,Low,148159,4.78,203674,1
Loc_10436,Australia,Historical,Mid,134930,2.86,136756,1
Loc_10437,India,Nature,High,169729,4.74,206785,1
Loc_10438,USA,Urban,High,137919,3.23,167090,1
Loc_10439,USA,Beach,High,130440,2.54,149591,1
Loc_10440,Australia,Urban,Mid,110471,3.05,159788,0
Loc_10441,Australia,Nature,High,118405,2.91,109554,0
Loc_10442,Australia,Nature,Mid,136364,3.27,138697,1
Loc_10443,Australia,Urban,Mid,111031,3.99,157781,0
Loc_10444,India,Beach,Mid,145612,3.43,153066,1
Loc_10445,Japan,Adventure,Mid,150472,3.7,224966,1
Loc_10446,France,Historical,Mid,114511,3.77,105362,0
Loc_10447,Japan,Historical,Mid,143085,3.27,188967,1
Loc_10448,Japan,Adventure,Mid,146280,3.96,133821,1
Loc_10449,France,Beach,High,157029,3.79,137415,1
Loc_10450,Italy,Historical,Low,117396,2.68,99822,1
Loc_10451,Italy,Cultural,Mid,137021,3.64,113077,1
Loc_10452,France,Beach,Mid,166431,4.8,150190,1
Loc_10453,Australia,Adventure,High,144742,4.83,171450,0
Loc_10454,Italy,Nature,High,154162,3.71,160169,1
Loc_10455,USA,Nature,Mid,138320,2.82,119317,1
Loc_10456,Japan,Urban,Mid,131102,4.81,143188,0
Loc_10457,India,Urban,Low,126411,3.63,122154,1
Loc_10458,Australia,Historical,Low,111097,3.89,112778,0
Loc_10459,India,Adventure,Mid,106371,2.83,121651,0
Loc_10460,Japan,Urban,High,173999,4.92,221072,1
Loc_10461,Italy,Cultural,Low,137595,3.36,148884,1
Loc_10462,France,Historical,Mid,126662,2.71,186161,1
Loc_10463,Japan,Urban,Mid,103262,2.94,135055,0
Loc_10464,Australia,Historical,High,124359,2.63,107962,1
Loc_10465,Japan,Historical,Mid,134182,3.08,126537,1
Loc_10466,Japan,Cultural,Low,154507,4.82,145377,1
Loc_10467,India,Historical,Mid,126523,4.52,133834,0
Loc_10468,Australia,Cultural,High,143287,2.93,186477,1
Loc_10469,France,Urban,Mid,154781,4.53,204509,1
Loc_10470,USA,Cultural,Mid,95041,2.75,89887,0
Loc_10471,India,Beach,High,154423,3.9,189501,1
Loc_10472,India,Adventure,Low,128589,3.5,188837,1
Loc_10473,USA,Historical,Low,144934,4.33,149784,1
Loc_10474,USA,Historical,Low,149072,4.88,194341,1
Loc_10475,France,Nature,Mid,100959,2.51,145784,0
Loc_10476,India,Cultural,High,134986,3.0,165034,1
Loc_10477,France,Nature,Low,120995,4.45,99279,0
Loc_10478,India,Nature,Low,141789,3.69,192685,1
Loc_10479,India,Urban,Low,128099,3.18,139411,1
Loc_10480,USA,Nature,High,131724,4.95,153604,0
Loc_10481,India,Beach,High,161606,3.75,158737,1
Loc_10482,France,Nature,Mid,160530,4.81,152915,1
Loc_10483,France,Adventure,Mid,165455,4.59,208648,1
Loc_10484,Australia,Historical,Low,147045,4.77,213308,1
Loc_10485,Japan,Cultural,Low,94786,2.52,124807,0
Loc_10486,Italy,Adventure,Mid,156191,4.46,183229,1
Loc_10487,USA,Beach,Low,152338,4.15,123241,1
Loc_10488,Japan,Cultural,Mid,156275,4.7,152055,1
Loc_10489,India,Historical,Mid,133916,3.01,141342,1
Loc_10490,India,Historical,Low,152653,4.78,146530,1
Loc_10491,USA,Urban,Low,114909,2.59,102124,1
Loc_10492,USA,Adventure,Mid,131945,3.76,185962,1
Loc_10493,USA,Historical,High,137363,4.4,119728,0
Loc_10494,USA,Urban,Low,150861,4.64,195362,1
Loc_10495,India,Nature,Mid,129933,4.65,122603,0
Loc_10496,France,Nature,High,130611,4.35,174416,0
Loc_10497,Japan,Beach,High,134711,3.86,181788,0
Loc_10498,Italy,Nature,High,153535,3.5,186717,1
Loc_10499,Australia,Cultural,High,103303,2.54,127721,0
Loc_10500,USA,Urban,Mid,148119,3.39,122190,1
Loc_10501,USA,Adventure,Mid,108778,2.94,92776,0
Loc_10502,USA,Adventure,High,166405,4.42,142082,1
Loc_10503,USA,Urban,High,157712,4.3,168139,1
Loc_10504,Italy,Urban,Mid,156204,4.37,203488,1
Loc_10505,France,Cultural,Low,135936,4.15,139601,1
Loc_10506,Australia,Urban,High,116777,3.26,154752,0
Loc_10507,Australia,Nature,High,143126,3.09,120913,1
Loc_10508,Japan,Nature,High,152562,3.87,162422,1
Loc_10509,Australia,Adventure,High,122522,3.61,114025,0
Loc_10510,USA,Cultural,Mid,103313,2.81,87355,0
Loc_10511,USA,Beach,High,153892,4.14,219606,1
Loc_10512,France,Cultural,Mid,122107,4.13,110531,0
Loc_10513,France,Beach,Mid,155398,3.98,202724,1
Loc_10514,USA,Nature,Low,122016,4.85,105481,0
Loc_10515,France,Beach,Mid,122233,3.0,122133,0
Loc_10516,Japan,Historical,Low,130172,3.18,123269,1
Loc_10517,India,Historical,High,138962,3.23,117476,1
Loc_10518,Italy,Nature,High,133044,2.57,146579,1
Loc_10519,Australia,Beach,Low,149347,4.3,220977,1
Loc_10520,Japan,Beach,High,138252,4.79,157112,0
Loc_10521,India,Adventure,Mid,161110,4.67,219256,1
Loc_10522,Japan,Nature,Mid,111964,3.35,162901,0
Loc_10523,USA,Adventure,Mid,116791,3.26,107637,0
Loc_10524,France,Adventure,Mid,101985,2.77,141919,0
Loc_10525,USA,Cultural,Mid,105651,3.53,139947,0
Loc_10526,Italy,Cultural,Mid,149651,4.1,199828,1
Loc_10527,India,Historical,Mid,139564,3.99,170224,1
Loc_10528,India,Urban,Low,124779,4.27,123918,0
Loc_10529,India,Historical,High,159631,4.68,224616,1
Loc_10530,USA,Urban,Low,150528,4.48,177325,1
Loc_10531,Italy,Beach,Mid,156339,4.27,154827,1
Loc_10532,France,Adventure,Mid,153710,4.67,203860,1
Loc_10533,Japan,Beach,Low,100826,2.84,100674,0
Loc_10534,India,Urban,Mid,135501,4.49,166119,0
Loc_10535,USA,Beach,Low,147387,4.74,146923,1
Loc_10536,USA,Beach,Low,126770,4.62,181115,0
Loc_10537,India,Adventure,Mid,123166,4.25,124018,0
Loc_10538,USA,Beach,Low,149724,4.84,158586,1
Loc_10539,India,Beach,Mid,160879,4.64,200873,1
Loc_10540,USA,Adventure,Low,122820,4.81,135532,0
Loc_10541,USA,Historical,Mid,130467,4.92,127368,0
Loc_10542,Italy,Cultural,High,108005,3.09,134425,0
Loc_10543,Japan,Nature,Low,133990,3.74,137935,1
Loc_10544,Japan,Cultural,Low,143766,4.11,155309,1
Loc_10545,Italy,Nature,Mid,164733,4.84,178902,1
Loc_10546,Japan,Urban,Low,107373,3.89,138964,0
Loc_10547,Australia,Nature,Low,123568,2.74,132954,1
Loc_10548,Japan,Historical,High,160634,4.78,230172,1
Loc_10549,Japan,Nature,Low,101305,2.84,135023,0
Loc_10550,Japan,Cultural,Low,97862,3.29,78503,0
Loc_10551,Italy,Urban,High,117884,3.75,165006,0
Loc_10552,Italy,Adventure,Low,143602,4.51,176719,1
Loc_10553,France,Beach,Low,126970,4.27,147715,0
Loc_10554,Italy,Beach,Low,143721,4.23,172081,1
Loc_10555,France,Beach,Mid,114499,3.34,99592,0
Loc_10556,India,Urban,High,148059,3.07,140819,1
Loc_10557,USA,Beach,Low,134462,3.7,197509,1
Loc_10558,Italy,Cultural,Mid,110676,3.52,120112,0
Loc_10559,Italy,Urban,Mid,150770,3.83,180916,1
Loc_10560,Italy,Urban,Mid,125382,3.05,121740,1
Loc_10561,France,Adventure,High,148416,2.95,157068,1
Loc_10562,France,Adventure,Mid,149994,3.79,208305,1
Loc_10563,USA,Historical,High,129224,4.37,138455,0
Loc_10564,Australia,Urban,Mid,154233,4.17,229019,1
Loc_10565,France,Historical,High,108848,3.3,142639,0
Loc_10566,Japan,Cultural,Mid,144497,3.82,187901,1
Loc_10567,France,Beach,Low,132705,3.4,123677,1
Loc_10568,France,Cultural,Mid,130642,4.47,145873,0
Loc_10569,Italy,Beach,High,164872,4.35,227068,1
Loc_10570,Australia,Nature,Mid,140434,4.52,197344,0
Loc_10571,USA,Urban,Mid,129075,4.89,111794,0
Loc_10572,Italy,Cultural,Mid,100420,2.69,124971,0
Loc_10573,Australia,Beach,Mid,142597,3.19,209362,1
Loc_10574,Japan,Adventure,High,165657,4.82,166868,1
Loc_10575,Australia,Adventure,Mid,148391,3.97,157324,1
Loc_10576,France,Urban,Low,127346,3.78,185236,1
Loc_10577,Japan,Nature,Low,138292,3.89,115828,1
Loc_10578,India,Cultural,Mid,111351,3.54,141498,0
Loc_10579,Japan,Cultural,Low,101278,3.03,95577,0
Loc_10580,Australia,Historical,High,153785,3.95,218050,1
Loc_10581,USA,Nature,Low,160186,4.82,153705,1
Loc_10582,Japan,Cultural,Low,122033,4.29,142498,0
Loc_10583,Italy,Historical,Low,151256,4.4,202523,1
Loc_10584,Italy,Beach,Low,114223,4.23,147445,0
Loc_10585,Italy,Cultural,Low,103651,3.1,148570,0
Loc_10586,USA,Cultural,Low,115885,2.67,101641,1
Loc_10587,USA,Nature,High,116726,2.69,148155,1
Loc_10588,USA,Cultural,Mid,108743,3.48,129753,0
Loc_10589,Australia,Historical,High,145874,3.62,193491,1
Loc_10590,Japan,Historical,Mid,140964,3.47,156087,1
Loc_10591,Italy,Beach,Low,93577,2.54,127131,0
Loc_10592,France,Nature,Low,89388,2.66,128121,0
Loc_10593,France,Urban,Low,111600,2.58,102804,1
Loc_10594,India,Cultural,Low,139649,3.79,173516,1
Loc_10595,France,Adventure,Low,121687,4.51,134426,0
Loc_10596,USA,Urban,Mid,133066,3.11,124678,1
Loc_10597,Australia,Urban,High,108203,3.05,157897,0
Loc_10598,India,Cultural,High,136157,4.26,163658,0
Loc_10599,India,Nature,Low,151475,4.72,159789,1
Loc_10600,Australia,Urban,Low,143187,4.63,120963,1
Loc_10601,France,Cultural,High,113811,2.99,127523,0
Loc_10602,Italy,Urban,Low,90592,2.63,74437,0
Loc_10603,France,Cultural,Low,112997,3.88,117297,0
Loc_10604,India,Adventure,Mid,155878,4.96,193263,1
Loc_10605,France,Cultural,Mid,129564,4.44,167283,0
Loc_10606,Japan,Nature,Mid,114811,3.12,128590,0
Loc_10607,Italy,Nature,Mid,128320,4.04,179664,0
Loc_10608,Japan,Urban,Low,146397,4.44,169448,1
Loc_10609,Italy,Cultural,Mid,122056,2.73,105200,1
Loc_10610,Australia,Historical,Mid,134981,3.61,117459,1
Loc_10611,Australia,Adventure,High,132576,3.13,183460,1
Loc_10612,Australia,Urban,Mid,150952,4.71,147244,1
Loc_10613,Australia,Beach,Mid,144874,3.72,124729,1
Loc_10614,USA,Cultural,Low,141715,4.8,162014,1
Loc_10615,USA,Nature,High,129532,4.16,162526,0
Loc_10616,Italy,Beach,Mid,124271,4.1,116170,0
Loc_10617,France,Cultural,Low,119064,3.11,156223,1
Loc_10618,Italy,Cultural,Mid,136968,3.61,200648,1
Loc_10619,Australia,Beach,Low,127184,2.82,170379,1
Loc_10620,France,Adventure,Low,120904,3.51,142398,0
Loc_10621,Japan,Beach,Mid,164468,4.97,240030,1
Loc_10622,India,Historical,Low,140034,4.59,122274,1
Loc_10623,Australia,Historical,High,112431,2.61,115864,0
Loc_10624,Italy,Beach,Mid,122311,3.81,156504,0
Loc_10625,Australia,Cultural,Mid,164441,4.93,236093,1
Loc_10626,Italy,Nature,High,130879,2.86,174960,1
Loc_10627,Italy,Adventure,Mid,142750,3.48,135218,1
Loc_10628,India,Nature,Mid,139778,3.44,126898,1
Loc_10629,Italy,Nature,Mid,140115,3.14,166768,1
Loc_10630,Japan,Nature,High,139331,3.94,130508,0
Loc_10631,India,Beach,Low,159158,4.65,216197,1
Loc_10632,Japan,Adventure,High,154792,3.67,150179,1
Loc_10633,Australia,Adventure,Mid,172415,4.88,155606,1
Loc_10634,France,Beach,High,112320,2.79,95420,0
Loc_10635,USA,Adventure,High,117622,2.56,166736,0
Loc_10636,USA,Historical,High,102096,2.59,125967,0
Loc_10637,Australia,Historical,Low,137824,4.07,179093,1
Loc_10638,Italy,Cultural,High,153095,4.0,207635,1
Loc_10639,India,Cultural,Low,103114,3.09,107801,0
Loc_10640,Australia,Nature,Low,125503,3.58,111425,1
Loc_10641,Italy,Cultural,Mid,136989,4.69,121457,0
Loc_10642,Italy,Adventure,Mid,160537,4.68,144903,1
Loc_10643,Japan,Historical,High,160136,4.65,188818,1
Loc_10644,India,Nature,Mid,155136,4.56,218727,1
Loc_10645,India,Urban,High,150803,3.16,176723,1
Loc_10646,India,Urban,Low,115183,4.83,137970,0
Loc_10647,USA,Urban,Mid,113677,3.45,107917,0
Loc_10648,India,Nature,High,165369,3.56,220323,1
Loc_10649,Japan,Historical,Mid,137460,3.07,193585,1
Loc_10650,Italy,Urban,Mid,109643,3.74,94205,0
Loc_10651,India,Adventure,High,141426,2.78,143345,1
Loc_10652,Japan,Historical,High,110763,3.65,133258,0
Loc_10653,Italy,Cultural,High,137925,4.55,205625,0
Loc_10654,India,Adventure,Low,129048,3.07,133907,1
Loc_10655,France,Adventure,Low,131436,4.65,187969,0
Loc_10656,France,Urban,Mid,132853,2.92,187147,1
Loc_10657,France,Urban,Mid,104439,2.61,145821,0
Loc_10658,Australia,Historical,High,111142,2.95,114277,0
Loc_10659,Japan,Adventure,High,171376,4.51,255326,1
Loc_10660,USA,Beach,Low,101503,2.7,150711,0
Loc_10661,USA,Beach,Low,129963,3.11,161960,1
Loc_10662,Australia,Urban,Mid,125008,4.16,184560,0
Loc_10663,Australia,Urban,Mid,128999,4.31,163025,0
Loc_10664,France,Beach,Low,129245,4.55,103792,0
Loc_10665,Italy,Beach,High,134983,3.22,172045,1
Loc_10666,USA,Urban,Mid,102157,2.96,123913,0
Loc_10667,France,Beach,Low,107365,3.34,116183,0
Loc_10668,France,Cultural,Low,119893,4.77,117072,0
Loc_10669,Italy,Cultural,High,113364,3.19,164159,0
Loc_10670,France,Nature,Mid,129929,3.09,187621,1
Loc_10671,France,Urban,Low,145684,4.61,187769,1
Loc_10672,Australia,Urban,Low,106683,4.06,115512,0
Loc_10673,Italy,Urban,Low,138179,4.53,147457,1
Loc_10674,Italy,Beach,High,156958,3.81,226282,1
Loc_10675,India,Nature,Low,114122,3.75,130619,0
Loc_10676,Japan,Historical,Mid,137019,2.8,204245,1
Loc_10677,India,Historical,High,116567,3.53,135484,0
Loc_10678,India,Urban,High,137772,2.54,172343,1
Loc_10679,Australia,Beach,Mid,107015,3.2,103707,0
Loc_10680,Japan,Nature,Low,131049,3.15,126617,1
Loc_10681,France,Nature,High,120683,3.9,174430,0
Loc_10682,Italy,Urban,Low,136321,4.17,125455,1
Loc_10683,India,Adventure,Mid,163789,4.95,182448,1
Loc_10684,Japan,Nature,Mid,163243,4.55,170759,1
Loc_10685,Japan,Urban,Mid,115062,3.93,132734,0
Loc_10686,USA,Adventure,Mid,114224,3.93,94574,0
Loc_10687,USA,Historical,Mid,122224,2.58,139699,1
Loc_10688,France,Beach,Low,115820,2.7,160837,1
Loc_10689,Italy,Adventure,Low,124140,4.79,170742,0
Loc_10690,Japan,Cultural,High,133847,3.01,164116,1
Loc_10691,France,Beach,High,159928,4.2,142368,1
Loc_10692,USA,Urban,Low,130912,4.01,156794,1
Loc_10693,USA,Nature,Low,108372,3.45,145470,0
Loc_10694,USA,Historical,High,122504,3.48,149655,0
Loc_10695,Japan,Cultural,Low,119201,4.48,173595,0
Loc_10696,France,Adventure,High,130445,4.23,163075,0
Loc_10697,USA,Adventure,High,161292,4.06,154026,1
Loc_10698,Japan,Cultural,High,146656,3.03,141030,1
Loc_10699,Japan,Adventure,Mid,117091,2.59,165658,1
Loc_10700,Australia,Beach,High,144504,3.52,129630,1
Loc_10701,India,Adventure,Mid,118123,3.63,102687,0
Loc_10702,USA,Adventure,Mid,141591,3.25,183693,1
Loc_10703,Australia,Nature,Low,152552,4.93,174485,1
Loc_10704,Italy,Historical,High,143378,4.68,148664,0
Loc_10705,India,Cultural,High,144267,4.7,178438,0
Loc_10706,Italy,Urban,Low,144456,4.32,153402,1
Loc_10707,USA,Nature,Mid,106864,2.96,88559,0
Loc_10708,Italy,Urban,Low,120003,3.34,160387,1
Loc_10709,France,Cultural,Low,145157,3.87,148253,1
Loc_10710,France,Urban,Mid,137484,4.83,197054,0
Loc_10711,Australia,Urban,Mid,95112,2.7,103061,0
Loc_10712,France,Historical,Mid,104234,2.76,96075,0
Loc_10713,France,Urban,High,117730,3.38,129852,0
Loc_10714,Japan,Beach,Low,135675,3.98,108865,1
Loc_10715,USA,Historical,High,145317,4.85,159765,0
Loc_10716,Japan,Historical,Low,109794,3.74,92266,0
Loc_10717,India,Nature,Mid,123450,2.55,119188,1
Loc_10718,Italy,Adventure,High,163675,4.83,170650,1
Loc_10719,Australia,Adventure,High,155938,4.21,163066,1
Loc_10720,Japan,Nature,High,148122,4.38,208250,1
Loc_10721,France,Beach,Low,99752,2.8,128924,0
